workclass,fnlwgt,education,education-num,marital-status,occupation,race,gender,hours-per-week,above/below
1,102869,4,9,0,3,0,1,40,0
1,121012,5,15,0,5,0,1,50,0
1,190968,4,9,2,9,0,1,25,1
1,28119,1,13,1,5,0,1,65,1
1,182689,2,10,0,1,0,1,35,0
1,400287,11,14,0,5,0,0,15,0
1,292465,2,10,0,4,0,1,35,0
1,213279,4,9,0,4,0,1,50,1
1,190027,11,14,2,4,4,0,70,0
1,204698,1,13,0,0,0,1,40,0
1,33404,4,9,1,1,0,1,50,0
1,401203,1,13,0,5,0,1,34,0
1,152652,4,9,0,1,0,1,40,1
1,33975,1,13,3,10,0,1,50,1
1,200316,9,4,0,1,0,1,50,1
1,95639,3,7,0,5,2,1,4,1
1,223881,5,15,0,5,0,1,60,0
1,58683,1,13,0,3,0,1,48,0
1,193882,4,9,0,5,0,1,50,0
1,129786,4,9,3,9,0,1,50,1
1,280570,4,9,0,4,0,1,35,1
1,253759,2,10,0,3,0,1,50,0
1,32280,4,9,2,9,0,1,50,1
1,30951,7,11,0,4,0,1,20,1
1,50791,7,11,0,4,0,1,20,1
1,176315,1,13,1,3,0,1,20,1
1,157778,7,11,1,5,0,0,50,0
1,67765,3,7,4,4,0,0,84,0
1,273465,6,12,2,3,0,1,50,1
1,132626,4,9,0,9,0,1,70,1
1,193026,2,10,0,4,0,1,60,1
1,271464,11,14,3,9,0,1,30,1
1,181717,1,13,0,4,0,0,7,0
1,344624,2,10,0,5,0,1,60,0
1,199083,11,14,1,10,0,1,50,0
1,151835,13,6,0,1,0,1,40,1
1,41210,4,9,0,9,0,1,60,1
1,192626,4,9,3,9,0,1,50,1
1,138077,11,14,0,4,0,0,10,0
1,139397,13,6,3,4,0,0,15,1
1,157588,4,9,1,8,0,0,99,1
1,213416,15,3,0,9,0,1,10,1
1,237729,4,9,0,5,0,0,65,1
1,141646,9,4,4,9,0,1,5,1
1,189030,1,13,2,3,0,1,40,1
1,69887,2,10,0,9,0,1,50,0
1,37284,2,10,0,9,0,1,40,1
1,127740,4,9,0,4,0,1,99,1
1,176185,1,13,0,0,0,1,40,0
1,183668,15,3,0,9,0,1,55,1
1,148738,9,4,0,9,0,1,72,0
1,46015,4,9,0,3,0,1,50,1
1,285858,4,9,0,4,0,1,50,1
1,114580,11,14,1,4,0,0,70,1
1,45795,4,9,0,8,0,0,36,1
1,426263,2,10,0,5,0,1,32,1
1,247422,1,13,0,4,0,1,45,0
1,32280,4,9,0,9,0,1,40,1
1,185640,4,9,0,4,0,1,30,0
1,75654,4,9,0,4,0,1,40,1
1,118174,6,12,0,3,0,1,15,0
1,165815,1,13,0,5,0,1,52,0
1,89413,1,13,0,9,0,1,50,1
1,338432,4,9,0,9,0,1,50,1
1,168951,4,9,0,9,0,1,14,1
1,108140,2,10,0,1,0,1,30,1
1,163559,1,13,0,4,1,0,48,1
1,390746,4,9,0,5,0,1,40,0
1,209301,4,9,0,1,0,1,50,1
1,118614,11,14,3,3,0,0,36,1
1,103851,3,7,2,5,0,0,4,1
1,135304,4,9,0,1,0,1,32,1
1,136986,5,15,0,5,0,1,50,0
1,404062,13,6,0,9,0,1,55,0
1,368797,11,14,0,3,0,1,40,0
1,203051,4,9,5,1,0,1,50,0
1,52781,1,13,0,4,0,1,40,0
1,298945,1,13,4,9,0,1,40,0
1,198196,5,15,0,5,0,1,50,0
1,170278,5,15,2,5,0,0,30,1
1,222883,1,13,0,3,4,1,55,1
1,270495,2,10,0,2,0,0,50,1
1,52131,5,15,0,5,0,1,50,0
1,53292,6,12,4,5,0,0,35,1
1,168166,2,10,1,3,0,0,40,1
1,147230,1,13,0,4,0,1,60,1
1,331960,4,9,0,1,0,1,20,1
1,142139,4,9,0,10,0,1,30,1
1,197014,4,9,2,1,0,1,35,1
1,169528,4,9,0,1,0,1,40,1
1,154641,4,9,0,9,0,1,50,1
1,236391,3,7,0,3,0,0,30,1
1,75417,4,9,3,2,0,0,8,1
1,193026,4,9,2,9,0,1,60,1
1,321865,2,10,0,2,0,1,99,1
1,165586,4,9,0,9,0,1,40,1
1,132267,6,12,0,0,0,1,60,1
1,402812,4,9,0,1,0,1,45,0
1,112658,4,9,0,9,0,1,42,1
1,159937,4,9,0,4,2,1,30,0
1,203523,5,15,0,4,0,1,10,1
1,203505,4,9,1,3,0,0,30,1
1,198493,4,9,0,5,0,1,60,1
1,130585,2,10,0,2,0,0,12,1
1,253267,15,3,3,2,0,0,35,1
1,96609,2,10,1,3,0,0,40,1
1,135020,2,10,2,1,0,1,60,1
1,367819,1,13,0,4,0,1,40,0
1,243733,11,14,0,5,0,1,70,0
1,181307,14,16,3,5,0,1,40,1
1,52505,2,10,0,9,0,1,99,1
1,172425,1,13,0,4,0,0,25,0
1,102388,6,12,0,4,0,1,60,1
1,104489,1,13,0,3,0,1,40,0
1,246900,1,13,0,3,0,1,60,1
1,65535,1,13,0,9,0,1,60,1
1,172906,6,12,4,5,0,0,50,0
1,228372,1,13,0,3,0,1,60,0
1,138248,3,7,0,1,0,1,20,1
1,149141,2,10,0,1,0,1,45,0
1,255424,5,15,0,5,0,1,55,1
1,210064,2,10,4,5,0,1,20,1
1,107581,4,9,0,3,0,1,50,1
1,275924,1,13,0,4,0,1,50,0
1,37232,7,11,1,1,0,1,80,0
1,36270,4,9,5,9,0,1,60,1
1,31267,4,9,0,2,0,1,70,1
1,159269,4,9,2,2,0,1,53,1
1,268832,4,9,0,9,0,1,45,1
1,138162,1,13,0,4,0,1,45,1
1,164757,7,11,0,1,0,1,16,1
1,30008,11,14,0,9,0,1,45,1
1,19896,2,10,0,3,0,0,60,0
1,130779,7,11,0,9,0,1,48,0
1,183580,1,13,0,1,0,1,30,1
1,116632,7,11,0,3,0,1,45,0
1,157778,4,9,2,1,0,1,40,1
1,243567,3,7,2,9,0,1,20,1
1,43909,11,14,1,5,0,0,32,1
1,342434,1,13,0,1,0,1,50,0
1,234372,11,14,0,3,0,1,40,1
1,198841,1,13,0,5,0,1,60,0
1,50197,8,5,0,9,0,1,30,1
1,100109,3,7,1,1,0,1,40,1
1,165815,4,9,2,9,0,1,40,1
1,230329,4,9,0,3,0,1,48,1
1,246891,5,15,2,5,0,1,99,0
1,255252,3,7,2,6,0,1,40,1
1,123291,4,9,0,10,0,1,50,1
1,195602,4,9,0,1,0,1,55,1
1,183081,11,14,2,3,0,1,60,0
1,177974,4,9,0,9,0,1,99,1
1,331374,3,7,0,2,0,1,60,1
1,256630,1,13,1,3,0,1,60,0
1,184378,2,10,0,5,0,1,40,1
1,257562,3,7,0,9,0,1,40,1
1,268781,1,13,0,5,0,1,20,0
1,222450,4,9,0,9,0,1,40,1
1,197816,1,13,0,4,0,1,17,0
1,30958,2,10,0,3,0,1,25,1
1,68073,3,7,2,8,0,0,20,1
1,229126,1,13,2,5,1,0,30,1
1,21174,4,9,0,1,0,1,20,1
1,112115,10,8,0,1,0,1,70,0
1,192654,1,13,4,4,0,1,50,1
1,308087,11,14,1,5,0,1,30,1
1,281792,2,10,0,3,0,1,60,1
1,150080,4,9,0,9,0,1,40,1
1,229328,10,8,4,3,1,0,40,1
1,189265,2,10,2,2,0,0,5,1
1,207889,9,4,0,9,0,1,50,1
1,58326,3,7,1,2,0,0,40,0
1,41210,1,13,0,9,0,1,75,1
1,54614,7,11,0,2,0,0,40,1
1,165814,2,10,0,4,0,1,35,1
1,257728,4,9,0,1,0,1,50,0
1,123727,4,9,3,4,0,1,60,1
1,196480,4,9,0,1,4,1,40,1
1,47541,2,10,2,3,0,1,20,1
1,177937,11,14,2,5,0,1,45,1
1,280508,4,9,0,10,0,1,50,1
1,182187,4,9,0,10,4,1,40,0
1,49893,4,9,4,1,0,1,24,1
1,27067,7,11,2,8,0,0,60,1
1,115422,4,9,0,1,0,1,40,1
1,163510,11,14,0,5,0,1,50,0
1,168539,4,9,0,9,0,1,84,1
1,49996,4,9,4,2,4,0,20,1
1,175509,4,9,1,0,0,1,60,1
1,99220,2,10,0,7,0,1,40,1
1,45604,1,13,0,9,0,1,70,1
1,108496,4,9,0,1,0,1,40,1
1,43705,1,13,1,4,0,1,50,1
1,37869,1,13,0,5,0,1,40,0
1,155496,2,10,2,2,0,0,40,1
1,157237,7,11,0,5,0,1,50,0
1,318351,6,12,0,5,0,0,30,0
1,228493,12,2,0,4,0,1,65,1
1,333052,1,13,1,4,0,0,5,1
1,258289,4,9,2,1,0,1,35,1
1,183151,4,9,0,1,0,1,40,0
1,814850,8,5,1,2,2,0,20,1
1,198286,1,13,2,5,0,0,40,1
1,220001,1,13,1,3,0,0,40,1
1,119992,4,9,0,9,0,1,99,1
1,105824,3,7,0,9,0,1,99,1
1,248094,4,9,0,9,0,1,50,1
1,98180,2,10,0,3,0,1,45,0
1,92353,3,7,0,9,0,1,40,1
1,184762,4,9,0,9,0,1,50,1
1,103474,1,13,2,2,0,0,20,1
1,35864,2,10,0,4,3,1,70,0
1,144391,1,13,0,9,0,1,20,1
1,497525,13,6,3,1,4,1,40,1
1,35166,2,10,0,9,0,1,75,1
1,434102,3,7,2,5,0,0,3,1
1,67240,4,9,2,6,0,1,35,1
1,106873,3,7,4,3,0,1,40,1
1,198068,4,9,0,1,0,1,40,1
1,36601,4,9,0,1,0,1,40,0
1,197193,4,9,2,2,0,1,27,1
1,184762,2,10,0,0,0,1,25,1
1,49156,14,16,2,5,0,1,30,1
1,225456,1,13,0,3,0,1,60,0
1,247328,7,11,3,3,0,1,40,1
1,54553,4,9,0,1,0,1,20,1
1,219220,1,13,0,1,0,1,40,1
1,36568,8,5,0,10,0,1,70,1
1,138626,4,9,0,4,0,1,40,0
1,159623,2,10,2,5,0,1,30,1
1,276369,4,9,0,9,0,1,99,1
1,155489,2,10,0,3,0,1,65,1
1,380498,1,13,4,5,0,0,30,1
1,124256,2,10,0,4,0,1,35,1
1,197060,4,9,0,1,0,1,30,1
1,110622,1,13,1,3,1,0,8,1
1,54583,1,13,1,5,0,0,30,1
1,136258,2,10,1,2,0,1,30,1
1,160009,6,12,0,4,0,1,30,0
1,169112,1,13,0,4,0,1,40,0
1,221801,2,10,0,2,0,1,40,1
1,368355,1,13,0,3,0,1,60,0
1,45880,1,13,0,3,0,1,40,1
1,178748,12,2,0,1,0,1,40,1
1,221252,11,14,1,3,3,1,40,1
1,326903,12,2,0,2,0,1,25,1
1,289430,15,3,0,9,0,1,50,1
1,38122,4,9,1,1,0,1,45,1
1,72143,1,13,2,4,0,0,40,1
1,177533,2,10,0,1,0,1,40,1
1,140676,1,13,2,3,0,1,50,1
1,71609,13,6,0,4,0,1,60,1
1,194733,2,10,0,5,0,1,45,1
1,83984,11,14,1,0,0,0,20,1
1,141122,1,13,0,4,0,1,50,1
1,105838,7,11,0,4,0,1,35,1
1,259087,3,7,4,1,0,0,40,1
1,61343,4,9,1,7,0,1,40,1
1,167015,1,13,4,3,0,1,30,1
1,126077,4,9,0,4,0,1,35,1
1,413699,9,4,0,9,0,1,28,1
1,184682,4,9,3,3,0,0,35,1
1,195891,4,9,2,1,0,1,40,1
1,187272,4,9,0,1,1,1,45,1
1,164593,1,13,2,4,0,1,30,1
1,134440,4,9,0,9,0,1,99,1
1,259412,5,15,0,3,0,1,20,1
1,48553,2,10,0,1,0,1,60,1
1,105010,2,10,2,1,0,1,30,1
1,381769,4,9,0,9,0,1,50,1
1,194360,7,11,0,3,0,1,72,0
1,49448,4,9,0,1,0,1,40,0
1,218993,1,13,2,5,0,1,30,1
1,140141,2,10,0,1,0,1,40,1
1,175943,2,10,2,1,0,0,14,1
1,34067,4,9,0,1,0,1,40,1
1,47203,4,9,0,9,0,1,70,1
1,31606,1,13,0,5,0,0,20,0
1,144391,11,14,0,9,0,1,40,1
1,169435,11,14,0,5,0,1,39,0
1,68879,1,13,0,4,0,1,50,0
1,206288,1,13,0,1,1,1,35,1
1,285692,11,14,5,3,0,0,20,1
1,193116,9,4,0,1,0,1,20,1
1,121944,9,4,0,4,0,1,40,1
1,121424,1,13,3,0,0,1,50,1
1,187332,5,15,0,5,0,1,45,0
1,69249,4,9,0,9,0,1,10,0
1,122109,6,12,1,3,0,0,70,1
1,220821,9,4,0,9,0,1,72,1
1,44983,4,9,0,1,0,1,20,1
1,158352,11,14,1,5,0,0,25,1
1,79011,4,9,0,9,1,1,70,1
1,103368,2,10,0,9,0,1,21,1
1,460259,1,13,0,3,0,1,50,0
1,26502,1,13,0,4,0,1,40,0
1,52822,1,13,1,9,0,1,30,1
1,376957,15,3,0,1,4,1,6,1
1,160728,4,9,0,9,0,1,50,1
1,168826,2,10,0,1,0,1,35,1
1,103432,4,9,2,1,0,1,50,1
1,121362,1,13,0,4,0,0,40,0
1,140892,11,14,0,10,0,1,15,1
1,360689,3,7,1,1,0,1,50,1
1,34067,2,10,0,9,0,1,60,0
1,198739,4,9,0,10,0,1,40,1
1,51494,2,10,0,1,0,1,40,1
1,390369,5,15,0,5,0,1,58,0
1,169186,4,9,0,9,0,1,50,1
1,172034,1,13,0,4,0,1,60,1
1,113364,2,10,2,1,0,1,30,1
1,31848,4,9,0,9,0,1,50,1
1,284648,4,9,1,4,0,0,99,0
1,73134,1,13,0,3,0,1,40,0
1,195322,2,10,0,7,0,1,30,1
1,179481,1,13,0,5,0,1,50,1
1,232586,1,13,1,9,0,1,65,1
1,141118,5,15,0,5,0,0,55,0
1,32172,4,9,0,9,0,1,70,1
1,51687,1,13,0,3,0,1,20,1
1,144351,2,10,0,3,0,1,25,1
1,290670,1,13,0,4,0,1,55,0
1,167877,4,9,0,5,0,1,60,0
1,150361,4,9,1,2,0,0,40,1
1,140108,4,9,0,8,4,1,30,1
1,221581,4,9,5,1,0,0,40,1
1,191841,1,13,1,2,0,0,48,1
1,110844,4,9,0,4,0,0,40,1
1,289605,4,9,0,1,0,1,40,1
1,263081,4,9,2,4,4,1,50,1
1,195891,1,13,0,3,0,1,50,0
1,248919,1,13,1,5,0,1,35,0
1,245056,16,1,0,10,4,1,40,1
1,54651,5,15,0,5,0,1,40,0
1,119056,4,9,2,3,0,1,24,0
1,366089,1,13,0,3,0,1,60,0
1,428299,4,9,2,3,0,1,40,1
1,199366,13,6,5,1,0,1,16,1
1,204502,4,9,0,3,0,1,35,1
1,114419,7,11,0,1,0,1,50,1
1,179488,4,9,0,4,0,1,50,1
1,157845,1,13,0,3,0,1,20,1
1,68899,4,9,0,10,0,1,60,0
1,204742,4,9,0,10,0,1,62,1
1,187830,11,14,0,4,0,1,35,0
1,86643,6,12,2,10,0,1,50,1
1,99185,1,13,0,1,0,1,50,0
1,107452,2,10,0,3,0,1,40,1
1,55894,5,15,1,0,0,1,40,1
1,266674,2,10,0,1,0,1,56,0
1,173201,11,14,2,5,0,1,50,1
1,525848,3,7,0,10,4,1,48,1
1,83411,1,13,0,3,0,1,40,0
1,143385,4,9,0,1,0,1,80,1
1,263439,7,11,0,3,0,1,50,0
1,166368,1,13,2,4,0,1,25,1
1,458168,1,13,0,5,0,1,60,1
1,107410,8,5,0,10,0,1,45,0
1,101561,7,11,0,9,0,1,50,0
1,48846,14,16,0,5,0,1,55,0
1,29974,7,11,2,9,0,1,45,0
1,256401,14,16,0,5,0,1,28,0
1,110787,14,16,0,4,0,1,2,1
1,173792,2,10,3,5,4,0,40,1
1,176814,7,11,0,3,0,1,40,1
1,94323,8,5,0,1,2,0,15,1
1,457453,4,9,0,1,4,1,40,1
1,20953,11,14,0,3,0,1,70,1
1,151868,4,9,0,9,0,1,65,1
1,336848,4,9,0,7,0,1,40,1
1,67198,9,4,0,4,0,0,80,1
1,188273,4,9,0,9,0,1,50,0
1,86750,2,10,0,9,0,1,72,1
1,297510,5,15,0,5,0,1,60,0
1,342634,7,11,1,1,0,1,40,1
1,192652,2,10,2,4,0,1,15,1
1,359972,6,12,0,3,0,1,25,0
1,200540,4,9,0,3,0,1,52,0
1,127295,4,9,2,4,3,1,20,1
1,319883,11,14,0,4,0,1,10,0
1,242519,4,9,0,4,0,1,50,0
1,116197,4,9,0,1,0,1,40,1
1,204387,1,13,0,3,0,1,40,0
1,223242,2,10,5,2,0,0,40,1
1,114483,4,9,0,9,0,1,65,1
1,28996,7,11,0,9,0,1,40,1
1,263569,3,7,0,9,0,1,40,0
1,195372,9,4,0,1,0,1,36,1
1,130957,14,16,0,5,0,1,70,0
1,325775,4,9,0,8,0,0,15,1
1,227332,1,13,2,3,1,1,50,1
1,222204,2,10,1,2,0,0,40,1
1,148169,4,9,0,1,0,1,40,1
1,151809,4,9,1,9,0,1,50,1
1,126569,4,9,1,1,0,1,60,1
1,66883,2,10,0,1,0,1,60,1
1,154728,4,9,0,1,0,1,40,1
1,242965,2,10,2,2,0,0,24,1
1,22933,4,9,0,4,0,1,40,1
1,231770,4,9,0,9,0,1,65,0
1,189759,4,9,2,1,0,1,45,1
1,85982,11,14,2,5,2,0,60,1
1,168782,8,5,0,1,0,1,32,1
1,399088,1,13,1,5,0,0,45,1
1,143046,11,14,0,4,0,0,50,0
1,167081,11,14,0,5,0,1,55,0
1,240810,10,8,2,1,0,1,40,1
1,146735,14,16,0,5,0,1,50,0
1,204387,1,13,0,4,0,1,10,0
1,33219,6,12,0,9,0,1,60,1
1,98466,4,9,0,8,0,0,16,1
1,172822,4,9,0,2,0,1,40,1
1,102178,2,10,0,4,0,1,35,1
1,81413,13,6,0,4,0,1,30,1
1,196707,14,16,0,5,0,1,60,0
1,225860,6,12,5,9,0,1,50,1
1,198759,1,13,0,3,0,1,50,0
1,455995,1,13,1,4,0,1,50,0
1,264961,2,10,0,1,0,1,45,1
1,47178,1,13,0,5,0,0,35,0
1,151818,4,9,2,1,0,1,35,1
1,343242,2,10,0,10,0,1,55,1
1,139889,3,7,0,4,0,1,75,0
1,204235,1,13,0,3,0,1,50,0
1,105749,1,13,0,3,0,1,50,1
1,29254,2,10,0,9,0,1,50,0
1,180096,11,14,1,4,0,1,20,1
1,199419,4,9,2,2,0,0,50,1
1,24961,4,9,1,10,0,1,40,1
1,48585,2,10,0,5,0,0,4,1
1,206149,9,4,2,2,4,0,58,1
1,414599,6,12,2,4,0,1,21,1
1,340755,11,14,0,4,0,1,40,0
1,414056,4,9,0,1,0,1,40,1
1,165867,1,13,0,4,0,1,25,1
1,338042,4,9,0,9,0,1,60,1
1,224207,4,9,4,1,0,1,50,1
1,183523,4,9,0,1,0,1,35,1
1,98881,11,14,1,5,0,0,45,1
1,71457,4,9,0,10,0,1,8,1
1,96459,13,6,0,9,0,1,70,0
1,70100,4,9,0,9,0,1,80,1
1,113440,1,13,0,5,0,1,40,0
1,180477,5,15,0,5,0,1,37,0
1,162970,2,10,0,1,0,1,40,1
1,39398,4,9,0,3,0,0,42,1
1,187589,1,13,0,1,0,1,7,1
1,155278,13,6,0,4,0,1,40,1
1,504941,7,11,0,4,0,1,40,0
1,450141,1,13,0,4,0,1,35,0
1,50096,7,11,0,1,0,1,30,1
1,133935,2,10,5,1,0,1,40,1
1,126807,11,14,0,9,0,1,70,1
1,354520,4,9,5,2,0,0,40,1
1,149704,13,6,2,3,0,0,40,1
1,53553,4,9,0,10,0,1,75,1
1,379376,5,15,0,5,0,1,35,1
1,33474,1,13,0,4,0,1,55,0
1,192589,6,12,0,4,0,1,70,1
1,248929,4,9,0,10,0,1,50,1
1,47039,7,11,2,9,0,1,40,1
1,136986,2,10,0,3,0,1,25,1
1,29874,4,9,0,9,0,1,54,1
1,448026,7,11,2,1,0,1,45,1
1,31781,4,9,0,9,0,1,35,1
1,176690,8,5,4,2,0,0,40,1
1,303867,4,9,0,3,0,1,70,0
1,210013,2,10,0,1,0,1,45,1
1,143078,7,11,2,2,0,1,40,1
1,152066,4,9,0,9,0,1,50,1
1,179824,4,9,2,9,0,1,50,1
1,267879,4,9,0,1,4,1,50,0
1,368140,4,9,0,10,0,1,65,0
1,150630,4,9,2,2,0,0,40,1
1,174112,4,9,1,2,0,0,50,1
1,326936,4,9,0,3,0,0,40,1
1,188069,4,9,0,9,0,1,60,0
1,177831,4,9,0,1,0,1,40,1
1,167106,6,12,0,3,1,1,72,1
1,135020,2,10,0,3,0,1,75,0
1,376548,4,9,0,9,0,1,50,1
1,135517,9,4,0,1,0,1,40,1
1,200316,4,9,0,3,0,1,60,1
1,276087,4,9,0,9,0,1,65,1
1,209808,14,16,0,5,0,1,40,0
1,340171,4,9,3,1,4,1,40,1
1,211518,1,13,1,2,0,0,20,1
1,166371,4,9,2,1,0,1,40,1
1,34722,4,9,0,3,0,1,60,1
1,227429,4,9,2,4,0,1,45,1
1,163229,15,3,0,1,0,1,35,1
1,33016,7,11,1,2,0,0,55,1
1,55912,8,5,2,1,0,1,47,1
1,165219,5,15,0,5,0,0,35,0
1,141820,13,6,1,2,0,0,27,1
1,272671,1,13,0,4,0,1,50,0
1,240786,1,13,0,1,0,1,40,0
1,105229,1,13,0,4,0,1,40,1
1,111385,1,13,0,5,0,1,45,1
1,96260,1,13,1,4,0,1,20,1
1,62143,11,14,0,4,0,0,40,0
1,119891,11,14,0,7,0,1,35,0
1,139770,11,14,0,4,0,0,30,0
1,176900,4,9,0,2,0,1,50,0
1,771836,6,12,1,5,0,1,40,1
1,116789,4,9,0,1,0,1,60,1
1,61735,2,10,0,2,0,1,25,0
1,156532,9,4,1,9,0,1,50,1
1,346783,5,15,0,5,0,1,35,0
1,225623,2,10,0,9,0,1,40,1
1,349151,4,9,0,4,0,1,40,1
1,225065,1,13,3,2,0,0,45,1
1,187901,5,15,0,5,0,1,50,0
1,29441,9,4,5,9,0,1,15,1
1,504871,2,10,0,1,0,1,40,1
1,141702,4,9,2,3,0,1,60,1
1,151369,11,14,0,5,0,1,30,0
1,190997,13,6,0,4,0,1,36,1
1,215926,9,4,0,2,0,1,35,1
1,175177,5,15,0,5,0,1,35,0
1,174295,3,7,0,2,0,1,40,1
1,71269,1,13,0,3,0,1,40,0
1,140915,4,9,0,3,1,1,60,1
1,321851,7,11,3,4,0,0,40,1
1,139703,2,10,2,5,4,0,48,0
1,135020,1,13,0,3,0,1,40,1
1,202153,2,10,0,1,0,1,40,1
1,156873,4,9,0,1,0,1,40,1
1,273088,2,10,0,1,0,1,10,1
1,241055,11,14,0,3,0,1,45,1
1,254711,4,9,0,3,0,1,20,1
1,187830,1,13,1,1,0,1,16,0
1,190160,5,15,0,5,0,1,20,1
1,311631,1,13,0,3,0,1,40,0
1,136405,4,9,4,9,0,1,32,1
1,104626,5,15,0,5,0,1,32,0
1,432824,4,9,0,1,0,1,90,0
1,109282,2,10,2,5,0,1,60,1
1,186651,3,7,4,2,0,0,50,1
1,188274,1,13,2,3,0,1,50,1
1,113752,2,10,0,1,0,1,50,1
1,301568,8,5,4,2,0,0,40,1
1,115438,4,9,0,1,0,1,60,0
1,174995,4,9,4,4,0,0,30,1
1,159021,14,16,0,5,0,1,16,0
1,201092,4,9,0,2,0,1,30,1
1,105239,4,9,0,1,0,1,60,1
1,177493,2,10,0,10,0,1,32,1
1,243769,5,15,2,5,0,1,20,1
1,163756,7,11,2,9,0,1,60,0
1,136708,4,9,0,3,1,1,84,1
1,182796,2,10,0,9,0,1,60,1
1,388725,2,10,0,9,0,1,60,0
1,71807,14,16,0,5,0,1,50,0
1,165001,5,15,0,5,0,1,80,0
1,355978,2,10,0,3,0,1,60,0
1,48214,11,14,0,5,0,0,8,1
1,194590,1,13,0,3,0,1,44,1
1,198813,4,9,2,1,0,1,45,1
1,126320,4,9,0,4,4,1,40,0
1,112076,14,16,6,4,0,0,35,0
1,369734,4,9,0,8,0,0,40,1
1,71467,11,14,0,5,0,1,40,1
1,196858,4,9,0,4,0,1,60,1
1,233150,4,9,0,4,0,1,60,1
1,178878,4,9,0,9,0,1,48,1
1,98806,9,4,0,1,0,1,38,1
1,151255,2,10,4,9,0,0,75,1
1,48520,2,10,0,1,0,1,40,0
1,37019,4,9,0,1,0,1,60,1
1,455379,4,9,0,10,0,1,65,0
1,84294,1,13,0,9,0,1,72,1
1,191342,4,9,0,1,1,1,60,0
1,199753,1,13,0,2,0,1,60,1
1,121285,1,13,2,3,0,0,40,1
1,25124,7,11,0,9,0,1,65,1
1,38434,11,14,2,3,0,0,30,1
1,317313,4,9,0,1,0,1,48,1
1,147951,7,11,0,9,0,1,80,1
1,143774,1,13,0,5,0,0,40,0
1,39140,4,9,0,9,0,1,60,1
1,126840,2,10,1,7,0,1,40,1
1,90525,4,9,0,2,0,0,20,0
1,121076,14,16,1,3,0,1,20,1
1,182556,10,8,2,10,0,1,40,1
1,237546,2,10,0,4,0,1,70,0
1,264663,3,7,1,2,0,0,40,1
1,72776,9,4,2,9,0,1,40,1
1,174564,11,14,0,5,0,1,60,0
1,60087,2,10,5,4,0,0,60,1
1,28987,8,5,0,1,2,1,96,1
1,190968,9,4,2,1,0,1,20,1
1,315984,4,9,0,4,0,1,50,1
1,100252,4,9,0,7,1,1,60,1
1,145744,4,9,0,9,0,1,40,1
1,40323,2,10,0,1,0,1,40,0
1,28865,4,9,0,9,0,1,15,1
1,323987,9,4,0,1,0,1,8,1
1,233312,1,13,0,4,0,1,20,1
1,138069,15,3,0,1,0,1,50,1
1,103759,4,9,0,3,0,1,48,1
1,252431,2,10,0,5,0,0,1,1
1,213140,2,10,0,1,0,1,45,0
1,285570,4,9,0,10,0,1,80,1
1,399705,2,10,0,3,0,1,55,0
1,41017,13,6,0,10,0,1,70,1
1,214498,9,4,0,9,0,1,12,1
1,99516,1,13,0,1,0,1,40,1
1,27385,2,10,0,4,0,1,48,0
1,147452,13,6,2,3,0,0,48,1
1,115085,2,10,2,9,0,1,40,1
1,134724,7,11,0,2,0,0,40,0
1,173651,2,10,0,1,0,1,45,1
1,123190,8,5,0,4,0,1,67,0
1,174102,5,15,1,5,0,1,60,0
1,183249,1,13,0,5,0,1,20,0
1,53956,1,13,0,4,0,1,40,1
1,195686,4,9,3,4,0,1,25,1
1,114074,7,11,4,4,0,0,40,1
1,294672,1,13,0,4,0,0,40,1
1,280005,2,10,0,1,0,1,50,1
1,200565,2,10,0,3,0,1,18,1
1,96975,4,9,3,2,0,0,45,1
1,201600,2,10,0,3,0,1,60,0
1,294434,7,11,0,9,0,1,76,0
1,73684,1,13,0,3,0,1,65,0
1,54611,4,9,0,10,0,1,50,0
1,216178,1,13,2,1,0,1,35,1
1,248694,2,10,0,1,0,1,36,1
1,292549,2,10,0,3,0,1,45,1
1,269509,4,9,1,3,0,1,35,1
1,188278,6,12,1,4,4,0,45,1
1,296991,5,15,0,5,0,1,55,0
1,166003,4,9,0,2,0,1,40,1
1,163826,2,10,0,5,0,1,45,0
1,185413,1,13,0,4,0,1,50,0
1,226976,4,9,0,5,0,1,50,0
1,481987,2,10,0,5,0,1,35,1
1,370498,2,10,2,3,0,1,40,1
1,193882,5,15,0,5,0,1,50,0
1,83953,2,10,0,9,0,1,70,1
1,166193,4,9,0,3,0,1,30,1
1,245090,1,13,0,0,0,1,50,0
1,144086,3,7,0,1,0,1,50,1
1,198613,1,13,2,3,0,1,45,0
1,267412,7,11,0,9,0,1,60,1
1,103435,5,15,0,5,0,1,50,0
1,240294,2,10,0,10,4,1,60,1
1,239061,11,14,4,5,0,0,20,1
1,132686,11,14,2,5,0,1,40,1
1,194924,2,10,0,9,0,1,60,1
1,73471,4,9,0,2,0,1,45,1
1,211678,11,14,0,10,0,1,15,1
1,79303,2,10,0,9,0,1,50,1
1,138471,2,10,0,1,0,1,50,1
1,227253,16,1,0,3,0,1,30,1
1,150917,9,4,0,3,0,1,80,1
1,43479,14,16,1,5,0,1,63,0
1,199829,1,13,0,4,0,1,40,1
1,116360,7,11,1,0,4,0,10,1
1,39518,1,13,0,3,0,1,60,1
1,385520,4,9,4,9,0,0,55,1
1,193716,2,10,0,9,0,1,50,1
1,39128,4,9,0,1,0,1,35,1
