workclass,fnlwgt,education,education-num,marital-status,occupation,race,gender,hours-per-week,above/below
0,87329,3,7,0,8,0,1,48,1
0,263130,11,14,2,5,0,0,40,1
0,262882,4,9,0,7,0,0,40,1
0,37546,1,13,0,4,0,0,35,0
0,27433,3,7,2,6,0,1,40,1
0,393945,7,11,1,0,0,0,36,1
0,173927,7,11,2,5,3,0,60,1
0,343403,6,12,1,8,0,0,16,1
0,111128,2,10,0,1,0,1,45,1
0,193882,4,9,0,4,0,1,45,0
0,310864,1,13,2,0,4,1,40,1
0,128354,1,13,0,0,0,0,25,0
0,113364,4,9,2,3,0,1,45,1
0,136913,4,9,0,7,0,1,40,1
0,115488,4,9,0,3,0,1,40,1
0,154227,7,11,1,3,0,1,40,1
0,279667,13,6,0,1,0,1,45,1
0,283945,2,10,2,8,0,1,25,1
0,454989,4,9,0,4,0,0,40,0
0,391349,1,13,2,8,0,0,40,1
0,151835,4,9,0,2,0,1,60,0
0,199085,13,6,0,7,0,1,40,1
0,61487,4,9,2,5,4,1,40,1
0,120251,4,9,2,8,0,0,14,1
0,273230,1,13,0,5,0,1,90,1
0,358373,4,9,3,7,4,0,36,1
0,267891,4,9,0,2,0,0,38,1
0,234880,2,10,2,8,0,0,25,1
0,48358,4,9,0,1,0,1,40,0
0,96452,1,13,0,5,0,1,45,1
0,204751,4,9,0,10,0,1,65,1
0,375868,11,14,0,8,0,1,40,1
0,413373,9,4,0,10,0,1,36,1
0,537222,4,9,0,4,0,1,50,1
0,182691,4,9,1,4,0,1,44,1
0,300829,6,12,1,8,0,0,42,1
0,129684,4,9,1,4,4,0,50,1
0,361138,4,9,2,6,0,1,50,1
0,76893,4,9,0,1,0,1,40,1
0,205424,1,13,1,3,0,1,40,0
0,176839,1,13,0,5,0,1,50,0
0,229148,10,8,0,10,4,1,40,1
0,181901,4,9,5,9,0,1,20,1
0,152004,3,7,2,2,4,1,20,1
0,205188,13,6,0,7,0,1,40,1
0,66634,8,5,0,1,0,1,16,1
0,291052,2,10,0,8,0,1,40,1
0,327723,4,9,1,4,0,1,40,1
0,32291,1,13,2,5,0,0,40,1
0,345122,5,15,1,5,0,1,50,0
0,127384,7,11,0,1,0,1,55,0
0,363296,4,9,2,6,4,1,72,1
0,30070,1,13,0,3,0,1,50,1
0,595000,4,9,2,6,4,0,35,1
0,199555,2,10,2,9,0,1,25,1
0,50018,4,9,0,2,0,1,40,1
0,218490,6,12,0,1,0,1,35,1
0,49020,11,14,2,4,0,1,40,1
0,213321,2,10,0,4,0,1,40,1
0,159187,4,9,1,10,0,1,40,1
0,83033,2,10,2,2,0,0,25,1
0,182117,2,10,2,2,0,1,15,1
0,176690,2,10,2,2,0,1,24,1
0,122651,2,10,0,3,0,1,15,1
0,454508,1,13,0,5,0,1,65,1
0,266530,4,9,0,2,2,1,45,1
0,133144,4,9,0,2,0,1,20,1
0,217961,2,10,2,7,0,1,40,1
0,221661,4,9,0,8,0,0,40,1
0,48588,2,10,0,1,0,1,40,1
0,48087,9,4,1,1,0,1,40,1
0,273010,4,9,0,8,0,0,40,1
0,104196,11,14,0,5,0,1,45,0
0,230035,4,9,0,1,0,1,46,0
0,38918,2,10,0,1,0,1,50,0
0,176079,4,9,1,8,0,0,40,1
0,180052,2,10,2,9,0,1,10,1
0,378723,2,10,1,8,0,0,55,1
0,233624,4,9,2,1,0,1,40,1
0,192591,1,13,2,8,0,0,45,1
0,249860,3,7,1,11,4,0,10,1
0,247564,4,9,2,6,0,1,35,1
0,238912,4,9,0,4,0,1,40,1
0,190227,2,10,2,8,0,1,40,1
0,180807,2,10,1,4,0,0,40,1
0,250217,4,9,1,7,4,0,70,1
0,217418,2,10,2,8,4,0,38,1
0,577521,3,7,2,3,0,1,13,1
0,221533,4,9,2,2,0,1,20,1
0,114079,6,12,2,1,0,1,40,1
0,155781,1,13,0,3,0,1,40,0
0,243762,3,7,3,1,0,0,40,1
0,113062,1,13,2,4,0,0,7,1
0,217028,11,14,2,2,0,0,40,1
0,110723,3,7,2,3,0,0,25,1
0,179423,1,13,2,8,0,0,5,1
0,339588,4,9,0,2,0,0,40,1
0,206815,4,9,2,3,0,0,40,1
0,235683,2,10,0,3,0,0,40,0
0,178469,4,9,2,3,0,0,40,1
0,28572,2,10,0,1,0,1,35,1
0,118376,2,10,2,3,0,0,15,1
0,51799,4,9,0,8,4,0,40,1
0,190621,2,10,1,4,4,0,55,1
0,193568,4,9,4,8,0,0,40,1
0,192878,4,9,1,5,0,1,40,1
0,264663,1,13,2,5,0,0,60,1
0,234731,4,9,1,6,0,1,40,1
0,308373,2,10,0,4,0,0,40,0
0,205644,4,9,3,0,0,0,26,1
0,206399,4,9,0,1,0,1,40,1
0,124563,4,9,0,7,4,1,40,1
0,130795,13,6,2,2,0,1,20,1
0,71269,2,10,1,4,0,1,50,1
0,125933,1,13,0,3,0,1,60,0
0,107236,4,9,0,2,0,1,40,1
0,32732,4,9,0,5,0,1,50,1
0,284763,3,7,1,10,0,1,70,1
0,112668,2,10,2,2,0,0,20,1
0,376483,2,10,1,8,4,0,40,1
0,402778,8,5,2,6,0,1,12,1
0,36177,4,9,0,1,0,1,45,1
0,125489,11,14,1,5,0,0,50,1
0,304791,2,10,4,8,0,0,40,1
0,209205,11,14,0,5,0,1,45,0
0,70261,2,10,2,2,0,1,30,1
0,32958,2,10,3,8,0,0,40,1
0,254746,1,13,0,5,0,0,40,1
0,158746,4,9,2,2,0,1,40,1
0,51506,4,9,0,4,0,1,40,1
0,189564,1,13,0,3,0,0,42,0
0,213975,7,11,4,5,0,0,40,1
0,199763,4,9,0,5,0,0,8,1
0,161563,4,9,0,1,0,1,48,1
0,43945,2,10,0,1,0,1,40,0
0,178487,4,9,1,10,0,1,60,1
0,604506,4,9,0,10,0,1,72,1
0,228157,2,10,2,1,1,1,40,1
0,199191,2,10,2,8,0,0,50,1
0,189775,4,9,2,8,4,0,40,1
0,171080,3,7,2,2,0,1,12,1
0,117310,1,13,1,3,0,0,46,1
0,292803,2,10,2,2,0,0,24,1
0,286989,16,1,0,9,0,1,60,1
0,190483,2,10,1,3,0,0,48,1
0,235849,4,9,2,10,0,1,35,1
0,359766,9,4,1,6,4,1,40,1
0,128016,4,9,5,2,0,0,20,1
0,360096,1,13,0,4,0,1,60,0
0,170154,1,13,2,0,0,0,40,0
0,337286,11,14,2,4,1,1,40,1
0,204322,7,11,0,0,0,1,40,1
0,365613,13,6,2,2,0,1,10,1
0,100135,1,13,3,5,0,0,32,1
0,61270,4,9,2,7,3,0,40,1
0,198759,6,12,0,3,0,1,60,0
0,193106,4,9,3,8,0,0,32,1
0,250201,3,7,0,2,0,1,52,1
0,200426,7,11,5,5,0,0,44,1
0,222654,1,13,2,5,0,1,40,1
0,53366,9,4,1,10,0,1,40,1
0,132222,1,13,2,3,0,1,60,1
0,100828,2,10,2,8,0,1,20,1
0,31264,4,9,1,8,0,0,35,1
0,202027,5,15,0,5,0,1,45,0
0,245524,10,8,2,2,0,1,35,1
0,386040,7,11,0,1,0,1,40,1
0,35424,2,10,2,3,0,0,25,1
0,152629,1,13,0,8,0,1,40,0
0,410240,3,7,2,1,0,1,40,1
0,138970,1,13,0,4,0,1,45,0
0,269722,1,13,0,4,0,1,70,1
0,223678,4,9,2,2,2,0,32,1
0,143486,4,9,0,10,0,1,50,0
0,160625,4,9,0,5,0,1,40,1
0,140516,4,9,0,12,0,1,40,0
0,108293,2,10,2,8,0,0,40,1
0,186932,1,13,0,4,0,1,70,1
0,236861,4,9,0,1,0,1,60,1
0,229180,1,13,2,4,0,0,40,1
0,284317,1,13,2,2,0,0,30,1
0,73514,2,10,2,3,1,0,50,1
0,47907,1,13,2,5,0,0,48,1
0,118831,4,9,1,6,1,0,40,1
0,299505,4,9,3,1,4,1,40,1
0,267161,2,10,0,0,4,0,45,1
0,119177,1,13,0,3,0,1,40,0
0,327886,5,15,2,5,0,1,40,0
0,187730,1,13,2,5,0,1,40,1
0,109015,2,10,1,8,0,0,38,1
0,104146,1,13,2,5,1,1,40,1
0,57640,4,9,0,1,0,1,35,1
0,224858,2,10,0,5,0,1,45,1
0,290641,1,13,0,4,0,1,50,0
0,34402,1,13,2,4,0,1,60,1
0,245378,13,6,0,7,0,1,40,1
0,179136,4,9,2,3,0,0,40,1
0,116788,4,9,2,1,0,1,40,1
0,129699,4,9,2,8,0,1,40,1
0,102479,1,13,1,4,0,0,40,1
0,199191,4,9,0,8,0,0,30,1
0,229636,2,10,0,1,0,1,45,1
0,53833,2,10,0,4,0,1,42,1
0,111363,1,13,0,1,0,1,45,1
0,107630,1,13,0,4,0,1,40,1
0,134287,7,11,2,3,0,0,35,1
0,33616,4,9,2,2,0,0,35,1
0,188189,2,10,2,0,0,0,30,1
0,106255,2,10,0,1,0,1,40,1
0,243904,4,9,1,8,0,1,40,1
0,165017,4,9,4,7,0,1,40,1
0,131584,4,9,0,3,0,1,40,0
0,427781,4,9,0,10,4,1,40,1
0,334291,4,9,0,3,0,1,40,0
0,87507,14,16,0,5,1,1,60,1
0,187560,5,15,0,5,0,1,40,1
0,204497,13,6,1,10,2,1,75,1
0,230545,9,4,1,8,0,0,35,1
0,118161,4,9,0,2,0,1,40,1
0,150499,6,12,0,1,0,1,40,1
0,288551,2,10,0,1,4,1,52,0
0,198388,4,9,1,8,0,0,40,1
0,91709,6,12,2,0,0,0,45,1
0,108097,2,10,0,1,0,1,45,1
0,92115,2,10,0,8,0,1,40,1
0,320277,1,13,2,5,0,1,40,1
0,33610,4,9,2,1,0,1,60,1
0,168276,13,6,1,2,0,0,40,1
0,254973,4,9,0,6,0,0,40,0
0,95336,13,6,2,7,0,1,65,1
0,346975,1,13,0,5,0,0,36,0
0,227282,4,9,0,10,0,1,60,1
0,138153,2,10,2,8,0,0,10,1
0,182237,6,12,0,3,0,1,45,0
0,394503,2,10,0,3,0,1,40,1
0,141657,4,9,1,8,0,0,40,1
0,125441,3,7,2,2,0,1,20,1
0,172230,4,9,2,8,0,1,40,1
0,282944,14,16,0,5,0,1,50,0
0,213887,2,10,1,7,0,1,45,1
0,176118,4,9,0,1,0,1,40,0
0,227994,2,10,5,8,1,0,39,1
0,215389,1,13,0,7,4,1,48,1
0,99434,4,9,0,2,0,0,12,1
0,190964,4,9,3,4,0,1,40,1
0,259840,1,13,0,3,0,1,60,0
0,168827,4,9,0,7,0,1,40,1
0,182211,8,5,0,6,0,1,45,1
0,82393,2,10,2,1,1,1,40,1
0,183639,1,13,2,8,0,1,21,1
0,342448,2,10,0,4,0,1,55,0
0,400630,5,15,0,5,0,1,36,0
0,255685,2,10,2,2,4,1,40,1
0,199256,4,9,1,8,0,0,40,1
0,221666,2,10,1,0,0,0,40,1
0,145409,2,10,0,10,0,1,60,0
0,39615,1,13,2,3,0,1,45,1
0,104440,1,13,0,4,0,1,40,0
0,151382,9,4,1,7,0,1,40,1
0,306233,1,13,0,3,0,1,40,0
0,216475,1,13,2,3,0,0,43,0
0,50748,2,10,1,3,0,0,55,1
0,107190,2,10,2,8,4,1,20,1
0,206874,7,11,2,8,4,0,40,1
0,83141,4,9,2,9,0,1,53,1
0,444089,3,7,1,3,0,0,40,1
0,141896,10,8,0,1,0,1,40,1
0,65372,14,16,1,3,0,0,50,0
0,341346,3,7,0,3,0,1,40,1
0,343403,14,16,0,0,0,0,20,1
0,287480,2,10,0,1,0,1,40,1
0,199067,3,7,0,7,0,1,32,1
0,159737,13,6,2,8,4,0,40,1
0,110643,11,14,0,8,0,1,40,0
0,117583,1,13,2,4,0,1,48,1
0,203003,9,4,2,1,0,1,25,1
0,133963,4,9,1,8,0,0,35,1
0,227794,1,13,2,8,4,1,40,1
0,281565,4,9,4,2,1,0,50,1
0,151506,4,9,2,2,0,0,30,1
0,26987,4,9,1,2,0,0,40,1
0,161092,1,13,2,4,0,1,40,1
0,188928,4,9,0,2,0,1,40,1
0,164922,4,9,0,2,0,1,40,1
0,185673,4,9,1,10,0,1,40,1
0,193598,16,1,2,9,0,1,40,1
0,274111,1,13,0,8,0,1,45,0
0,245482,4,9,0,7,1,1,40,1
0,160932,4,9,0,10,0,1,44,0
0,44368,2,10,0,4,0,1,40,1
0,280927,1,13,2,8,0,0,40,1
0,222993,4,9,2,7,0,1,40,1
0,74054,3,7,2,3,3,0,20,1
0,169042,13,6,2,2,0,0,25,1
0,104509,1,13,2,3,0,0,65,0
0,183041,4,9,2,2,0,1,20,1
0,107682,11,14,1,4,0,0,40,0
0,182186,8,5,0,2,0,1,40,1
0,112305,2,10,1,2,4,0,40,1
0,212661,13,6,2,8,0,0,39,1
0,32709,1,13,0,0,0,0,40,0
0,170850,1,13,1,7,0,1,40,1
0,182975,2,10,2,0,0,0,20,1
0,345122,5,15,0,5,0,1,50,1
0,120045,4,9,1,7,0,0,56,1
0,152940,2,10,0,3,0,1,40,0
0,243580,1,13,0,5,0,1,40,0
0,182128,11,14,1,5,0,0,50,1
0,101562,11,14,2,4,0,0,40,1
0,108699,4,9,2,8,0,0,40,1
0,175878,4,9,0,3,0,0,40,1
0,213887,4,9,1,9,0,1,40,1
0,357619,1,13,0,4,0,0,60,1
0,435835,4,9,2,3,0,1,55,1
0,165799,4,9,0,4,0,1,40,1
0,71469,6,12,2,3,0,0,25,1
0,229745,4,9,2,9,0,1,20,1
0,284916,4,9,0,3,0,1,45,0
0,28419,7,11,2,10,0,1,50,1
0,26950,11,14,1,3,0,0,6,1
0,314153,4,9,0,3,0,1,40,0
0,243988,15,3,0,2,0,1,40,1
0,42706,2,10,2,8,0,1,25,1
0,235795,6,12,2,3,0,1,48,1
0,224634,1,13,0,5,0,0,45,0
0,362999,2,10,2,8,0,0,20,1
0,346693,9,4,2,9,0,1,40,1
0,175759,1,13,0,0,0,1,40,0
0,99199,4,9,2,7,0,1,32,1
0,143445,4,9,0,2,4,0,40,1
0,118710,7,11,0,2,0,1,40,0
0,118972,4,9,0,10,0,1,50,0
0,165360,7,11,2,8,0,0,40,1
0,38950,4,9,0,0,0,1,89,1
0,247151,3,7,1,7,0,0,40,1
0,213722,4,9,2,6,0,1,40,1
0,209955,2,10,2,2,0,1,25,1
0,174395,11,14,0,5,0,1,40,0
0,138626,2,10,1,4,0,1,50,1
0,200207,4,9,1,6,0,1,44,1
0,156587,2,10,2,8,0,0,38,1
0,33016,2,10,2,1,0,1,40,1
0,197496,2,10,2,3,0,1,30,1
0,153588,4,9,1,1,0,1,40,1
0,99736,11,14,1,5,0,1,50,0
0,284166,4,9,2,3,0,1,60,0
0,716066,13,6,2,7,0,1,30,1
0,188519,4,9,1,3,0,0,40,1
0,109080,2,10,0,3,0,1,60,1
0,174421,6,12,1,5,0,0,32,1
0,259351,2,10,2,1,2,1,40,1
0,85319,5,15,0,5,0,0,60,0
0,487486,4,9,4,6,0,1,40,1
0,170617,4,9,2,7,4,0,48,1
0,94055,1,13,0,2,0,1,40,1
0,117779,1,13,2,4,0,1,40,1
0,209770,1,13,2,5,0,0,8,1
0,317443,2,10,2,8,4,0,15,1
0,107411,1,13,2,5,0,0,35,1
0,101978,2,10,3,7,0,1,55,0
0,335453,4,9,2,8,0,0,60,1
0,318329,4,9,0,7,0,1,40,1
0,100321,1,13,0,5,0,1,45,1
0,62865,6,12,2,8,0,0,40,1
0,176262,2,10,2,4,0,0,30,1
0,168103,1,13,0,4,0,1,40,0
0,188815,4,9,2,2,0,0,20,1
0,212668,2,10,2,3,0,0,30,1
0,381583,4,9,0,1,3,1,40,1
0,239439,4,9,3,7,4,0,40,1
0,172493,4,9,2,3,0,0,36,1
0,239876,1,13,1,5,4,1,40,1
0,110668,4,9,0,7,4,0,35,1
0,211028,4,9,2,8,0,0,45,1
0,20296,4,9,1,8,0,0,37,0
0,194690,9,4,1,0,0,0,40,1
0,345360,2,10,2,3,0,1,40,1
0,192381,2,10,0,1,0,1,50,0
0,479765,9,4,2,3,0,1,45,1
0,151773,2,10,0,7,0,1,40,0
0,299080,2,10,2,8,4,0,40,1
0,135339,4,9,0,8,1,1,40,1
0,318647,3,7,2,1,0,1,40,1
0,80145,4,9,0,10,0,1,60,1
0,266635,4,9,2,2,4,1,30,1
0,197672,1,13,0,5,0,1,40,1
0,185846,4,9,0,1,0,1,40,1
0,220754,14,16,2,8,0,0,40,1
0,64292,4,9,2,0,0,0,40,1
0,126060,4,9,0,3,0,0,40,0
0,78012,4,9,4,3,0,0,40,1
0,210562,7,11,1,1,0,1,46,1
0,350181,4,9,2,3,0,1,40,1
0,233421,2,10,2,8,0,1,20,1
0,167170,4,9,4,7,4,0,40,1
0,260801,4,9,2,6,0,1,20,1
0,173370,1,13,3,3,0,0,30,1
0,135520,4,9,0,7,0,0,40,1
0,121308,2,10,1,3,0,1,40,1
0,444743,4,9,1,0,0,0,40,1
0,65225,2,10,2,8,0,0,30,1
0,204046,13,6,1,10,0,1,40,1
0,225823,2,10,2,8,0,0,40,1
0,183009,1,13,2,5,3,0,40,1
0,121038,7,11,0,2,4,0,40,1
0,49092,4,9,0,1,0,1,40,1
0,148709,4,9,3,6,0,0,40,1
0,209205,1,13,2,0,0,1,40,1
0,197189,1,13,0,10,0,1,40,1
0,33001,4,9,1,9,0,1,50,1
0,227399,7,11,0,4,4,1,40,1
0,164050,2,10,0,12,4,1,40,0
0,259087,2,10,1,1,0,0,40,1
0,236262,3,7,2,6,0,1,12,1
0,177929,1,13,2,3,0,1,48,1
0,166929,1,13,0,8,0,1,45,0
0,199963,3,7,0,7,0,0,40,1
0,135056,4,9,2,8,0,0,45,1
0,231263,4,9,0,3,0,1,40,1
0,226913,2,10,2,3,0,0,20,1
0,129573,6,12,0,3,0,1,60,0
0,191001,4,9,2,3,0,0,40,1
0,204556,4,9,1,1,4,1,40,1
0,192626,2,10,0,5,0,1,50,0
0,202812,1,13,0,5,0,1,40,0
0,405177,13,6,3,3,0,0,40,1
0,227890,2,10,1,1,0,1,46,0
0,101352,5,15,2,5,0,0,50,0
0,82572,2,10,2,2,0,0,60,1
0,132686,2,10,0,4,0,1,40,0
0,245661,4,9,3,7,0,0,40,1
0,347166,4,9,2,4,0,1,60,1
0,333305,14,16,0,5,0,0,35,1
0,155408,4,9,5,3,4,0,38,1
0,30290,4,9,2,3,0,0,40,1
0,347321,4,9,2,1,0,1,40,1
0,164526,4,9,0,2,0,1,40,0
0,31573,4,9,0,7,0,1,40,1
0,150570,1,13,0,3,0,1,40,1
0,118941,3,7,2,2,0,0,40,1
0,141388,4,9,0,10,0,1,40,0
0,174714,6,12,2,8,0,1,35,1
0,133144,4,9,0,5,0,1,45,1
0,109638,4,9,0,1,0,1,40,0
0,92969,12,2,3,5,4,0,40,1
0,144161,4,9,2,10,0,1,30,1
0,183778,1,13,2,0,0,1,45,1
0,398904,1,13,0,5,0,0,40,1
0,170846,7,11,0,4,0,0,40,0
0,205152,1,13,2,1,0,1,40,1
0,225395,9,4,2,7,0,0,60,1
0,33975,4,9,0,4,0,1,40,0
0,147032,4,9,0,2,1,0,8,1
0,174826,4,9,1,7,0,0,40,1
0,36984,1,13,2,5,0,0,50,1
0,292264,4,9,2,1,0,1,35,1
0,303973,4,9,2,11,0,0,15,1
0,287988,2,10,2,8,0,1,20,1
0,191948,4,9,1,3,0,0,30,1
0,324601,12,2,3,7,0,0,40,1
0,113307,9,4,2,7,0,1,40,1
0,155213,1,13,2,5,0,1,48,1
0,175127,4,9,0,7,0,1,40,1
0,112929,9,4,1,7,4,0,35,1
0,132832,4,9,2,8,0,0,50,1
0,114605,4,9,1,6,0,1,25,1
0,68358,2,10,2,3,0,0,20,1
0,174571,13,6,0,1,4,1,45,1
0,42703,7,11,1,1,0,0,40,1
0,220589,2,10,0,3,0,0,40,0
0,423250,2,10,0,4,0,1,60,1
0,213841,2,10,0,1,0,1,50,0
0,181677,13,6,0,10,0,1,30,0
0,160061,2,10,0,7,4,1,40,1
0,285295,2,10,2,7,1,0,40,1
0,265266,4,9,0,1,0,1,40,1
0,156926,1,13,1,8,0,1,40,1
0,538443,4,9,1,1,0,1,40,0
0,383493,11,14,0,5,0,1,50,0
0,193235,6,12,0,8,0,1,24,1
0,90446,13,6,0,1,0,1,40,1
0,116613,1,13,2,8,0,0,40,1
0,95909,3,7,2,6,0,1,12,1
0,82319,10,8,0,2,0,0,10,1
0,182274,2,10,0,4,0,0,40,0
0,179625,13,6,3,2,0,0,32,1
0,119793,2,10,2,8,0,1,40,1
0,104830,9,4,2,10,0,1,25,1
0,298225,2,10,0,10,0,1,35,1
0,166740,1,13,1,5,0,1,40,1
0,276624,2,10,0,12,0,1,40,1
0,226789,2,10,0,4,0,1,58,1
0,31023,4,9,0,1,0,1,45,1
0,136986,4,9,0,4,0,1,35,0
0,179580,2,10,1,2,0,0,36,0
0,103277,2,10,1,2,0,0,24,1
0,148709,2,10,2,5,0,0,25,1
0,128382,2,10,2,7,0,1,45,1
0,144361,4,9,0,7,0,1,50,0
0,172538,4,9,2,7,0,1,40,1
0,102476,1,13,2,9,0,1,50,0
0,46028,2,10,1,2,0,0,60,1
0,198452,4,9,0,9,0,0,40,1
0,193895,2,10,4,8,0,0,35,1
0,233421,1,13,0,1,0,1,45,1
0,378747,4,9,0,10,4,1,40,1
0,31251,7,11,0,3,0,1,37,1
0,71540,2,10,1,5,0,1,40,1
0,194772,6,12,0,3,0,1,40,0
0,34568,4,9,0,1,0,1,35,1
0,116528,2,10,2,1,0,1,30,1
0,52152,11,14,2,5,0,1,50,1
0,216690,2,10,0,5,0,1,40,1
0,84013,4,9,1,2,0,0,35,1
0,115414,2,10,0,4,0,1,40,0
0,354923,6,12,1,8,0,0,40,1
0,393712,4,9,2,8,0,0,20,1
0,98941,4,9,0,1,0,1,40,1
0,141483,2,10,1,4,0,0,40,1
0,172479,1,13,0,5,0,1,40,0
0,226145,2,10,2,6,0,1,30,1
0,394612,1,13,2,0,4,1,40,1
0,231085,2,10,2,2,0,1,30,1
0,186159,2,10,2,3,0,0,40,1
0,162282,2,10,2,6,0,1,25,1
0,219021,4,9,0,10,0,1,44,0
0,273206,1,13,2,8,0,0,23,1
0,102729,2,10,2,3,0,0,15,1
0,198096,2,10,0,2,0,1,40,0
0,135924,4,9,2,8,0,1,20,1
0,99146,1,13,0,4,0,1,50,0
0,27409,8,5,0,1,0,1,50,1
0,299507,6,12,3,2,0,0,40,1
0,153486,2,10,0,6,0,1,40,1
0,434292,4,9,0,2,4,1,30,1
0,219426,13,6,2,6,0,1,40,1
0,295791,4,9,1,0,0,0,30,1
0,114032,2,10,0,0,0,1,45,0
0,376483,1,13,0,8,4,0,30,1
0,107218,4,9,2,2,1,1,40,1
0,246207,2,10,2,8,4,0,20,1
0,83089,15,3,0,7,0,1,40,0
0,199739,4,9,0,10,0,1,60,0
0,180060,6,12,2,1,0,1,40,1
0,121040,6,12,2,4,4,0,40,1
0,125550,4,9,1,3,0,0,60,1
0,170772,4,9,0,1,0,1,50,1
0,180551,4,9,1,4,0,0,40,1
0,432154,4,9,2,3,0,0,8,1
0,263200,2,10,1,8,0,0,38,1
0,123207,4,9,0,8,0,0,20,0
0,110798,3,7,2,3,0,0,20,1
0,238481,7,11,0,4,0,1,40,1
0,185528,2,10,1,3,0,0,35,1
0,181311,3,7,0,7,0,1,40,1
0,528616,15,3,0,2,0,1,40,1
0,272950,1,13,0,1,0,1,45,0
0,197583,2,10,2,8,0,0,20,1
0,48612,4,9,2,8,4,0,35,1
0,174102,2,10,2,4,0,1,40,0
0,352606,4,9,1,11,0,0,40,1
0,241153,11,14,0,4,0,1,48,0
0,155433,4,9,0,2,0,0,35,1
0,109414,2,10,2,5,1,1,40,1
0,125461,7,11,2,5,0,1,42,1
0,331556,13,6,2,2,0,0,40,1
0,223514,1,13,0,8,4,0,40,1
0,115418,2,10,2,8,0,0,45,1
0,193026,4,9,2,2,0,1,40,1
0,147206,10,8,0,6,0,1,40,0
0,174592,2,10,2,8,0,0,40,1
0,268620,4,9,1,2,0,0,45,1
0,112362,13,6,0,3,0,1,40,1
0,195507,4,9,4,12,0,1,55,1
0,192983,4,9,3,2,0,0,40,1
0,120544,8,5,2,2,4,1,15,1
0,59083,4,9,0,8,0,1,40,1
0,208277,11,14,0,5,0,0,45,0
0,278736,7,11,0,7,0,1,50,1
0,162343,1,13,0,4,0,1,40,1
0,204046,4,9,0,1,0,1,40,1
0,255647,4,9,0,2,0,0,25,1
0,123011,4,9,1,10,0,1,40,0
0,159187,2,10,0,1,0,1,40,0
0,227626,4,9,1,10,0,1,40,1
0,211075,4,9,0,4,0,1,40,0
0,176756,2,10,0,8,4,1,70,0
0,331651,2,10,3,2,0,0,40,1
0,515025,13,6,0,6,0,0,40,1
0,394474,6,12,2,8,4,0,40,1
0,400535,4,9,0,1,0,1,40,1
0,211860,4,9,3,8,0,1,40,1
0,102684,2,10,2,10,0,1,32,1
0,121966,4,9,1,8,0,0,40,1
0,396790,4,9,2,10,4,1,20,1
0,252187,3,7,2,6,0,1,40,1
0,209934,15,3,0,2,0,1,40,1
0,170769,14,16,1,3,0,1,60,0
0,200618,6,12,1,1,0,1,40,1
0,216984,4,9,2,8,2,0,40,1
0,212760,4,9,1,1,0,1,40,1
0,150309,4,9,0,7,2,1,45,1
0,174655,4,9,0,8,0,1,40,1
0,109621,4,9,0,1,0,1,40,1
0,225124,4,9,4,7,4,0,40,1
0,172695,3,7,4,2,0,0,27,1
0,37754,2,10,0,9,0,1,80,1
0,85018,4,9,2,8,0,0,40,1
0,256466,4,9,0,0,1,1,60,0
0,169188,2,10,0,4,0,0,25,1
0,210945,1,13,0,5,0,1,40,0
0,224361,4,9,2,4,0,1,40,1
0,75826,1,13,1,8,0,0,40,1
0,120277,4,9,0,1,0,1,40,0
0,104439,2,10,2,8,0,0,50,1
0,56870,4,9,0,7,0,1,40,1
0,200819,10,8,2,3,0,1,40,1
0,80933,4,9,0,1,0,1,40,1
0,33088,3,7,2,6,0,1,40,1
0,177651,2,10,2,4,0,1,45,1
0,261943,2,10,0,4,0,1,40,1
0,169785,2,10,1,4,0,0,40,1
0,141481,3,7,0,3,0,0,50,1
0,433491,4,9,2,2,0,1,40,1
0,125550,4,9,0,8,0,0,40,0
0,26999,1,13,3,4,0,0,42,1
0,115323,11,14,0,4,0,1,40,0
0,163237,1,13,0,3,0,1,52,0
0,202202,4,9,2,8,0,0,40,1
0,168837,2,10,1,3,0,0,40,1
0,112271,4,9,0,10,0,1,40,1
0,52537,4,9,2,10,4,1,30,1
0,38353,7,11,0,3,0,1,60,1
0,141698,13,6,2,1,0,1,40,1
0,28856,1,13,2,0,0,0,40,1
0,175652,3,7,2,2,0,0,15,1
0,213008,4,9,1,9,0,1,40,1
0,196501,1,13,1,4,0,1,50,0
0,118798,4,9,0,1,0,1,40,0
0,92463,4,9,0,8,0,1,40,1
0,53903,2,10,0,1,0,1,40,1
0,179735,7,11,1,8,0,0,50,1
0,122177,4,9,2,6,0,1,80,1
0,188161,4,9,3,7,4,0,40,1
0,175262,2,10,0,6,4,1,40,1
0,164395,4,9,2,8,0,0,25,1
0,115630,3,7,2,8,4,1,20,1
0,178815,4,9,2,3,0,1,55,1
0,100295,9,4,0,7,0,0,50,0
0,172256,4,9,0,7,0,1,44,0
0,51664,2,10,0,3,0,1,40,1
0,115963,3,7,0,1,0,1,40,1
0,333910,2,10,2,0,0,0,43,1
0,148948,2,10,2,4,0,1,45,1
0,428350,4,9,0,2,0,0,15,1
0,188808,11,14,0,4,0,1,45,0
0,112847,4,9,0,10,3,1,40,1
0,110748,2,10,2,5,0,1,40,1
0,196491,1,13,2,3,0,1,50,1
0,91262,4,9,0,10,1,1,45,1
0,84231,4,9,0,10,0,1,50,1
0,226327,2,10,2,8,0,0,40,1
0,248406,2,10,1,7,0,1,32,1
0,54317,4,9,0,9,0,1,50,1
